"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min","none"
DAVIS.A,20041210,2359,0.00,,58,46,,,,,,,54,53,,120,0.02,97.0,87.5,
DAVIS.A,20041211,2359,0.01,,58,45,,,,,,,54,53,,139,0.02,98.4,82.9,
DAVIS.A,20041212,2359,0.00,,54,45,,,,,,,54,53,,62,0.01,98.8,87.0,
DAVIS.A,20041213,2359,0.00,,58,46,,,,,,,54,53,,97,0.02,97.0,83.4,
DAVIS.A,20041214,2359,0.00,,55,39,,,,,,,55,53,,41,0.00,96.2,81.9,
DAVIS.A,20041215,2359,0.01,,58,34,,,,,,,53,51,,168,0.04,99.3,62.8,
DAVIS.A,20041216,2359,0.01,,57,33,,,,,,,51,50,,177,0.03,99.6,70.7,
DAVIS.A,20041217,2359,0.01,,59,33,,,,,,,51,49,,136,0.03,99.9,60.1,
DAVIS.A,20041218,2359,0.01,,43,34,,,,,,,50,49,,75,0.00,99.2,96.7,
DAVIS.A,20041219,2359,0.01,,43,36,,,,,,,50,49,,64,0.00,100.0,99.1,
DAVIS.A,20041220,2359,0.01,,41,39,,,,,,,50,50,,43,0.00,100.0,100.0,
DAVIS.A,20041221,2359,0.00,,61,35,,,,,,,50,49,,186,0.09,100.0,36.3,
DAVIS.A,20041222,2359,0.00,,55,34,,,,,,,50,49,,174,0.05,91.0,54.8,
DAVIS.A,20041223,2359,0.00,,60,38,,,,,,,50,49,,191,0.11,88.5,32.4,
DAVIS.A,20041224,2359,0.00,,41,32,,,,,,,49,48,,82,0.01,98.8,91.9,
DAVIS.A,20041225,2359,0.01,,38,33,,,,,,,48,48,,64,0.00,99.7,98.0,
DAVIS.A,20041226,2359,0.00,,53,35,,,,,,,49,48,,65,0.02,100.0,67.8,
DAVIS.A,20041227,2359,0.41,,55,45,,,,,,,50,49,,35,0.02,96.5,67.9,
DAVIS.A,20041228,2359,0.73,,52,45,,,,,,,51,50,,39,0.00,98.0,85.0,
DAVIS.A,20041229,2359,0.16,,55,41,,,,,,,51,50,,144,0.04,98.6,67.3,
DAVIS.A,20041230,2359,1.06,,54,46,,,,,,,51,50,,146,0.03,94.5,77.4,
DAVIS.A,20041231,2359,0.21,,54,39,,,,,,,51,50,,156,0.04,94.5,63.3,
DAVIS.A,20050101,2359,0.09,,54,38,,,,,,,50,49,,127,0.03,93.5,66.9,
DAVIS.A,20050102,2359,0.53,,47,41,,,,,,,49,49,,51,0.00,96.0,90.1,
DAVIS.A,20050103,2359,0.45,,47,41,,,,,,,49,49,,45,0.00,96.1,90.5,
DAVIS.A,20050104,2359,0.17,,50,37,,,,,,,49,48,,159,0.03,98.6,60.7,
DAVIS.A,20050105,2359,0.07,,48,40,,,,,,,49,49,,54,0.01,94.2,80.8,
DAVIS.A,20050106,2359,0.02,,54,37,,,,,,,50,49,,192,0.04,94.2,70.8,
DAVIS.A,20050107,2359,0.04,,54,43,,,,,,,50,49,,76,0.02,93.0,75.9,
DAVIS.A,20050108,2359,0.07,,52,41,,,,,,,49,48,,118,0.03,90.6,80.9,
DAVIS.A,20050109,2359,0.20,,55,38,,,,,,,50,49,,130,0.02,96.0,70.0,
DAVIS.A,20050110,2359,0.18,,53,35,,,,,,,49,48,,137,0.02,99.2,81.2,
DAVIS.A,20050111,2359,0.20,,48,36,,,,,,,49,48,,87,0.02,93.7,85.2,
DAVIS.A,20050112,2359,0.14,,53,30,,,,,,,48,46,,251,0.05,98.1,61.8,
DAVIS.A,20050113,2359,0.13,,43,31,,,,,,,47,46,,90,0.01,99.3,89.2,
DAVIS.A,20050114,2359,0.09,,50,34,,,,,,,47,46,,171,0.03,99.1,71.1,
DAVIS.A,20050115,2359,0.08,,43,37,,,,,,,47,47,,71,0.01,92.5,87.0,
DAVIS.A,20050116,2359,0.17,,56,39,,,,,,,49,47,,228,0.05,94.8,72.1,
DAVIS.A,20050117,2359,0.14,,45,39,,,,,,,49,48,,74,0.00,99.5,89.8,
DAVIS.A,20050118,2359,0.01,,45,41,,,,,,,49,48,,70,0.00,96.4,89.0,
DAVIS.A,20050119,2359,0.00,,46,41,,,,,,,49,48,,95,0.01,98.5,87.7,
DAVIS.A,20050120,2359,0.00,,45,39,,,,,,,49,48,,93,0.01,99.2,93.4,
DAVIS.A,20050121,2359,0.01,,44,40,,,,,,,49,48,,76,0.00,100.0,98.5,
DAVIS.A,20050122,2359,0.00,,44,39,,,,,,,49,48,,82,0.01,100.0,91.8,
DAVIS.A,20050123,2359,0.00,,47,39,,,,,,,49,48,,121,0.01,99.2,87.9,
DAVIS.A,20050124,2359,0.01,,47,39,,,,,,,49,48,,97,0.01,99.8,95.4,
DAVIS.A,20050125,2359,0.06,,51,42,,,,,,,50,49,,113,0.01,100.0,90.9,
DAVIS.A,20050126,2359,0.29,,61,44,,,,,,,51,50,,140,0.03,99.0,70.5,
DAVIS.A,20050127,2359,0.12,,56,36,,,,,,,51,49,,173,0.03,98.6,77.3,
DAVIS.A,20050128,855,0.17,,58,48,,,,,,,50,47,,210,0.04,95.8,58.2,
DAVIS.A,20050129,2359,0.01,,56,34,,,,,,,50,49,,275,0.06,98.7,57.0,
DAVIS.A,20050130,2359,0.00,,60,36,,,,,,,50,48,,307,0.08,94.3,51.9,
DAVIS.A,20050131,2359,0.00,,58,31,,,,,,,49,47,,276,0.06,98.9,60.3,
DAVIS.A,20050201,2359,0.00,,67,35,,,,,,,50,47,,329,0.13,96.5,32.5,
DAVIS.A,20050202,2359,0.00,,62,40,,,,,,,50,48,,309,0.08,95.3,47.7,
DAVIS.A,20050203,2359,0.00,,61,35,,,,,,,51,48,,274,0.06,98.7,62.5,
DAVIS.A,20050204,2359,0.00,,60,37,,,,,,,50,48,,250,0.06,98.8,68.6,
DAVIS.A,20050205,2359,0.00,,62,39,,,,,,,50,48,,295,0.08,98.1,51.1,
DAVIS.A,20050206,2359,0.00,,61,38,,,,,,,50,48,,312,0.09,80.5,37.3,
DAVIS.A,20050207,2359,0.00,,60,41,,,,,,,51,49,,256,0.06,92.2,50.5,
DAVIS.A,20050208,2359,0.00,,57,42,,,,,,,51,49,,257,0.06,92.7,64.8,
DAVIS.A,20050209,2359,0.00,,60,37,,,,,,,50,48,,287,0.08,94.6,56.2,
DAVIS.A,20050210,2359,0.00,,63,37,,,,,,,50,47,,343,0.10,89.2,42.2,
DAVIS.A,20050211,2359,0.00,,59,38,,,,,,,50,48,,166,0.05,86.7,46.2,
DAVIS.A,20050212,2359,0.00,,65,36,,,,,,,51,48,,328,0.08,96.3,43.0,
DAVIS.A,20050213,2359,0.00,,59,48,,,,,,,52,50,,128,0.03,91.4,70.9,
DAVIS.A,20050214,2359,0.02,,55,47,,,,,,,52,51,,93,0.01,95.5,83.6,
DAVIS.A,20050215,2359,0.85,,54,49,,,,,,,52,51,,50,0.00,96.4,90.3,
DAVIS.A,20050216,2359,0.36,,54,49,,,,,,,52,52,,76,0.00,97.9,91.1,
DAVIS.A,20050217,2359,0.13,,60,49,,,,,,,53,52,,155,0.04,94.1,70.3,
DAVIS.A,20050218,2359,0.36,,63,48,,,,,,,54,53,,158,0.03,96.3,67.8,
DAVIS.A,20050219,2359,0.50,,57,43,,,,,,,53,52,,114,0.02,97.7,80.2,
DAVIS.A,20050220,2359,0.27,,60,47,,,,,,,54,52,,164,0.04,95.5,68.8,
DAVIS.A,20050221,2359,0.20,,61,47,,,,,,,54,53,,231,0.06,95.3,76.3,
DAVIS.A,20050222,2359,0.00,,66,45,,,,,,,54,53,,350,0.10,95.6,59.4,
DAVIS.A,20050223,2359,0.00,,69,43,,,,,,,54,51,,380,0.10,97.5,45.7,
DAVIS.A,20050224,2359,0.00,,57,41,,,,,,,53,52,,128,0.02,98.5,79.1,
DAVIS.A,20050225,2359,0.00,,58,43,,,,,,,54,52,,145,0.03,96.1,68.0,
DAVIS.A,20050226,2359,0.00,,60,45,,,,,,,54,52,,255,0.06,95.0,64.8,
DAVIS.A,20050227,2359,0.36,,61,46,,,,,,,54,53,,150,0.03,95.4,72.0,
DAVIS.A,20050228,2359,0.01,,63,42,,,,,,,54,53,,334,0.08,96.5,52.0,
DAVIS.A,20050301,2359,0.22,,62,37,,,,,,,53,51,,315,0.08,97.8,64.5,
DAVIS.A,20050302,2359,0.24,,59,40,,,,,,,53,52,,275,0.06,98.0,67.0,
DAVIS.A,20050303,2359,0.07,,61,36,,,,,,,53,50,,312,0.07,97.7,68.4,
DAVIS.A,20050304,2359,0.08,,62,44,,,,,,,54,53,,199,0.04,95.6,72.2,
DAVIS.A,20050305,2359,0.00,,72,42,,,,,,,54,51,,421,0.11,95.9,55.1,
DAVIS.A,20050306,2359,0.01,,73,39,,,,,,,55,51,,411,0.11,99.1,51.6,
DAVIS.A,20050307,2359,0.00,,69,41,,,,,,,55,52,,407,0.11,98.2,56.1,
DAVIS.A,20050308,2359,0.00,,77,45,,,,,,,56,52,,411,0.11,98.5,52.2,
DAVIS.A,20050309,2359,0.00,,77,44,,,,,,,57,54,,384,0.11,98.5,51.7,
DAVIS.A,20050310,2359,0.00,,78,51,,,,,,,57,55,,447,0.20,96.4,36.4,
DAVIS.A,20050311,2359,0.00,,83,52,,,,,,,59,55,,452,0.16,83.6,30.8,
DAVIS.A,20050312,2359,0.00,,76,45,,,,,,,59,54,,442,0.13,93.1,58.4,
DAVIS.A,20050313,2359,0.00,,72,49,,,,,,,58,56,,417,0.15,96.3,26.5,
DAVIS.A,20050314,2359,0.00,,69,44,,,,,,,56,54,,473,0.24,61.2,23.0,
DAVIS.A,20050315,2359,0.00,,70,42,,,,,,,56,52,,461,0.14,75.6,27.6,
DAVIS.A,20050316,2359,0.00,,65,38,,,,,,,56,52,,294,0.09,92.0,42.4,
DAVIS.A,20050317,2359,0.00,,67,47,,,,,,,57,53,,320,0.11,83.9,36.6,
DAVIS.A,20050318,2359,0.01,,61,46,,,,,,,56,54,,187,0.04,91.4,62.6,
DAVIS.A,20050319,2359,0.43,,63,50,,,,,,,57,55,,274,0.09,94.6,61.8,
DAVIS.A,20050320,2359,0.24,,63,47,,,,,,,57,54,,346,0.10,92.1,63.2,
DAVIS.A,20050321,2359,0.60,,61,47,,,,,,,57,54,,280,0.08,91.4,55.0,
DAVIS.A,20050322,2359,0.46,,60,49,,,,,,,56,54,,206,0.05,93.1,71.9,
DAVIS.A,20050323,2359,0.05,,60,43,,,,,,,56,54,,250,0.07,91.7,63.7,
DAVIS.A,20050324,2359,0.00,,62,36,,,,,,,58,52,,489,0.12,92.0,47.9,
DAVIS.A,20050325,2359,0.00,,63,36,,,,,,,58,52,,486,0.12,94.1,50.2,
DAVIS.A,20050326,2359,0.00,,65,41,,,,,,,58,53,,400,0.12,93.8,53.4,
DAVIS.A,20050327,2359,0.14,,67,49,,,,,,,58,55,,284,0.09,92.1,50.8,
DAVIS.A,20050328,2359,0.00,,63,46,,,,,,,59,54,,517,0.16,88.6,41.1,
DAVIS.A,20050329,2359,0.02,,65,43,,,,,,,59,55,,389,0.12,93.3,40.9,
DAVIS.A,20050330,2359,0.00,,66,40,,,,,,,57,53,,521,0.20,83.0,24.6,
DAVIS.A,20050331,2359,0.00,,70,42,,,,,,,59,53,,513,0.17,88.0,28.5,
DAVIS.A,20050401,2359,0.00,,73,41,,,,,,,60,53,,463,0.14,93.6,31.8,
DAVIS.A,20050402,2359,0.00,,70,43,,,,,,,60,54,,491,0.16,91.6,53.7,
DAVIS.A,20050403,2359,0.47,,60,43,,,,,,,57,54,,160,0.05,93.3,56.2,
DAVIS.A,20050404,2359,0.00,,64,36,,,,,,,58,52,,478,0.12,94.7,44.7,
DAVIS.A,20050405,2359,0.00,,70,39,,,,,,,59,52,,534,0.15,93.7,37.9,
DAVIS.A,20050406,2359,0.00,,73,42,,,,,,,60,53,,505,0.16,94.3,51.8,
DAVIS.A,20050407,2359,0.03,,63,41,,,,,,,58,55,,364,0.12,83.9,45.9,
DAVIS.A,20050408,2359,0.19,,59,41,,,,,,,56,54,,285,0.08,91.6,51.1,
DAVIS.A,20050409,2359,0.00,,66,45,,,,,,,58,54,,542,0.17,92.6,37.5,
DAVIS.A,20050410,2359,0.00,,73,46,,,,,,,59,54,,529,0.19,80.1,27.2,
DAVIS.A,20050411,2359,0.00,,71,44,,,,,,,61,55,,533,0.17,87.6,44.4,
DAVIS.A,20050412,2359,0.00,,66,39,,,,,,,60,55,,511,0.16,90.6,35.4,
DAVIS.A,20050413,710,0.00,,65,38,,,,,,,57,55,,488,0.15,74.3,32.6,
DAVIS.A,20050414,2359,0.00,,66,39,,,,,,,58,53,,548,0.22,71.1,16.9,
DAVIS.A,20050415,2359,0.00,,76,37,,,,,,,60,52,,537,0.20,83.0,27.0,
DAVIS.A,20050416,2359,0.00,,77,43,,,,,,,62,55,,533,0.18,93.9,42.9,
DAVIS.A,20050417,2359,0.00,,73,51,,,,,,,63,57,,529,0.18,90.8,37.0,
DAVIS.A,20050418,2359,0.00,,71,47,,,,,,,62,57,,530,0.28,59.9,14.8,
DAVIS.A,20050419,2359,0.00,,71,44,,,,,,,62,56,,568,0.28,67.4,19.2,
DAVIS.A,20050420,2359,0.00,,72,39,,,,,,,61,55,,567,0.20,81.8,23.6,
DAVIS.A,20050421,2359,0.00,,75,39,,,,,,,62,55,,531,0.18,91.8,24.5,
DAVIS.A,20050422,2359,0.00,,78,43,,,,,,,62,56,,415,0.17,83.9,26.2,
DAVIS.A,20050423,2359,0.03,,63,48,,,,,,,60,58,,310,0.09,86.9,61.8,
DAVIS.A,20050424,2359,0.00,,66,45,,,,,,,60,56,,336,0.10,92.0,52.5,
DAVIS.A,20050425,2359,0.00,,73,40,,,,,,,62,55,,510,0.16,92.8,37.0,
DAVIS.A,20050426,2359,0.00,,75,42,,,,,,,63,57,,480,0.16,90.1,30.4,
DAVIS.A,20050427,2359,0.04,,72,47,,,,,,,62,58,,455,0.18,90.7,36.5,
DAVIS.A,20050428,2359,0.04,,68,51,,,,,,,63,58,,421,0.13,91.3,49.8,
DAVIS.A,20050429,2359,0.00,,74,46,,,,,,,64,58,,559,0.19,92.3,43.0,
DAVIS.A,20050430,2359,0.00,,71,47,,,,,,,64,59,,430,0.14,87.8,40.8,
DAVIS.A,20050501,2359,0.00,,76,48,,,,,,,66,59,,571,0.20,90.3,30.7,
DAVIS.A,20050502,2359,0.00,,79,46,,,,,,,69,57,,561,0.20,91.7,33.9,
DAVIS.A,20050503,2359,0.00,,77,48,,,,,,,62,55,,481,0.18,91.4,40.2,
DAVIS.A,20050504,2359,0.26,,72,54,,,,,,,63,59,,264,0.08,93.9,57.5,
DAVIS.A,20050505,2359,0.05,,70,53,,,,,,,64,61,,445,0.15,94.3,53.2,
DAVIS.A,20050506,2359,0.00,,69,49,,,,,,,63,60,,407,0.14,89.4,51.4,
DAVIS.A,20050507,2359,0.00,,71,45,,,,,,,65,60,,533,0.19,93.3,44.7,
DAVIS.A,20050508,2359,0.36,,60,53,,,,,,,63,61,,178,0.04,91.9,77.1,
DAVIS.A,20050509,2359,0.02,,64,45,,,,,,,63,60,,469,0.15,90.6,53.6,
DAVIS.A,20050510,2359,0.00,,69,40,,,,,,,64,58,,577,0.18,94.5,36.7,
DAVIS.A,20050511,2359,0.00,,76,46,,,,,,,65,59,,600,0.23,88.8,26.8,
DAVIS.A,20050512,2359,0.00,,81,46,,,,,,,67,60,,569,0.20,91.0,30.4,
DAVIS.A,20050513,850,0.00,,87,55,,,,,,,65,63,,601,0.22,89.4,32.4,
DAVIS.A,20050514,2359,0.00,,84,53,,,,,,,70,64,,580,0.22,86.3,40.4,
DAVIS.A,20050515,2359,0.00,,74,59,,,,,,,68,65,,215,0.07,88.6,56.1,
DAVIS.A,20050516,2359,0.00,,72,50,,,,,,,68,64,,591,0.24,83.2,30.9,
DAVIS.A,20050517,2359,0.00,,63,47,,,,,,,65,62,,207,0.06,85.4,44.7,
DAVIS.A,20050518,2359,0.11,,69,55,,,,,,,64,62,,269,0.08,92.1,71.3,
DAVIS.A,20050519,2359,0.00,,71,56,,,,,,,66,62,,340,0.10,89.9,64.3,
DAVIS.A,20050520,2359,0.00,,77,49,,,,,,,68,62,,629,0.24,86.7,26.7,
DAVIS.A,20050521,2359,0.00,,85,51,,,,,,,70,63,,636,0.25,77.9,23.2,
DAVIS.A,20050522,2359,0.00,,89,56,,,,,,,72,64,,634,0.26,74.5,25.9,
DAVIS.A,20050523,2359,0.00,,88,54,,,,,,,71,65,,634,0.29,79.9,22.5,
DAVIS.A,20050524,2359,0.00,,91,55,,,,,,,72,65,,639,0.30,76.4,15.1,
DAVIS.A,20050525,2359,0.00,,94,54,,,,,,,74,61,,644,0.27,79.5,15.8,
DAVIS.A,20050526,2359,0.00,,91,53,,,,,,,67,59,,642,0.25,89.1,29.2,
DAVIS.A,20050527,2359,0.00,,86,53,,,,,,,70,64,,637,0.25,87.9,40.1,
DAVIS.A,20050528,2359,0.00,,76,52,,,,,,,67,64,,470,0.21,76.1,27.1,
DAVIS.A,20050529,2359,0.00,,77,47,,,,,,,69,62,,611,0.21,85.2,31.8,
DAVIS.A,20050530,2359,0.00,,84,51,,,,,,,71,64,,627,0.24,85.3,33.8,
DAVIS.A,20050531,2359,0.00,,89,56,,,,,,,73,66,,622,0.24,85.8,33.0,
DAVIS.A,20050601,2359,0.00,,87,62,,,,,,,72,68,,662,0.38,72.9,12.1,
DAVIS.A,20050602,2359,0.00,,85,63,,,,,,,72,59,,655,0.37,47.7,18.3,
DAVIS.A,20050603,2359,0.00,,88,60,,,,,,,67,59,,650,0.31,67.6,15.7,
DAVIS.A,20050604,2359,0.00,,86,52,,,,,,,69,64,,649,0.27,82.2,24.5,
DAVIS.A,20050605,2359,0.00,,78,50,,,,,,,69,64,,650,0.25,70.5,24.2,
DAVIS.A,20050606,2359,0.00,,73,46,,,,,,,68,64,,624,0.23,66.5,25.9,
DAVIS.A,20050607,2359,0.00,,72,45,,,,,,,67,59,,652,0.24,76.9,33.4,
DAVIS.A,20050608,2359,0.14,,67,54,,,,,,,63,58,,227,0.07,93.8,74.4,
DAVIS.A,20050609,2359,0.05,,77,58,,,,,,,67,62,,451,0.14,94.2,54.8,
DAVIS.A,20050610,2359,0.00,,83,54,,,,,,,70,64,,643,0.24,92.9,43.5,
DAVIS.A,20050611,2359,0.00,,84,54,,,,,,,71,66,,648,0.26,90.7,34.6,
DAVIS.A,20050612,2359,0.00,,89,56,,,,,,,71,67,,674,0.35,80.1,13.5,
DAVIS.A,20050613,2359,0.00,,94,61,,,,,,,72,67,,670,0.32,66.9,15.1,
DAVIS.A,20050614,2359,0.00,,92,57,,,,,,,72,68,,658,0.28,82.7,23.8,
DAVIS.A,20050615,2359,0.00,,87,51,,,,,,,71,67,,640,0.28,79.0,22.9,
DAVIS.A,20050616,2359,0.17,,63,53,,,,,,,69,65,,208,0.27,92.4,53.1,
DAVIS.A,20050617,2359,0.00,,70,51,,,,,,,66,64,,611,0.22,91.8,40.3,
DAVIS.A,20050618,2359,0.00,,73,52,,,,,,,67,64,,529,0.20,87.2,34.6,
DAVIS.A,20050619,2359,0.00,,77,49,,,,,,,68,64,,661,0.25,90.5,30.5,
DAVIS.A,20050620,2359,0.00,,82,51,,,,,,,70,65,,660,0.25,89.4,29.3,
DAVIS.A,20050621,2359,0.00,,82,52,,,,,,,66,62,,670,0.27,90.2,22.9,
DAVIS.A,20050622,2359,0.00,,86,50,,,,,,,69,64,,673,0.25,89.6,22.8,
DAVIS.A,20050623,2359,0.00,,85,52,,,,,,,70,62,,650,0.25,89.1,27.1,
DAVIS.A,20050624,2359,0.00,,81,54,,,,,,,66,59,,645,0.24,82.9,34.7,
DAVIS.A,20050625,2359,0.00,,79,53,,,,,,,67,63,,658,0.25,82.2,43.7,
DAVIS.A,20050626,2359,0.00,,80,51,,,,,,,68,64,,627,0.23,91.5,43.6,
DAVIS.A,20050627,2359,0.00,,81,54,,,,,,,68,65,,659,0.24,84.4,37.9,
DAVIS.A,20050628,2359,0.00,,84,52,,,,,,,70,65,,609,0.21,91.8,37.2,
DAVIS.A,20050629,820,0.00,,96,56,,,,,,,72,70,,683,0.26,89.3,23.5,
DAVIS.A,20050630,845,0.00,,100,61,,,,,,,73,71,,679,0.27,80.0,25.1,
DAVIS.A,20050701,2359,0.00,,97,59,,,,,,,77,70,,725,0.29,82.9,27.4,
DAVIS.A,20050702,2359,0.00,,92,55,,,,,,,73,62,,722,0.27,93.0,34.6,
DAVIS.A,20050703,2359,0.00,,91,53,,,,,,,75,68,,717,0.27,85.8,31.6,
DAVIS.A,20050704,2359,0.00,,94,56,,,,,,,77,70,,710,0.28,82.2,29.6,
DAVIS.A,20050705,2359,0.00,,90,57,,,,,,,77,71,,702,0.28,80.8,36.0,
DAVIS.A,20050706,2359,0.00,,93,56,,,,,,,78,71,,689,0.28,84.5,34.6,
DAVIS.A,20050707,2359,0.00,,90,58,,,,,,,77,72,,687,0.29,80.9,32.6,
DAVIS.A,20050708,2359,0.00,,86,54,,,,,,,76,71,,687,0.26,81.1,37.2,
DAVIS.A,20050709,2359,0.00,,83,58,,,,,,,75,71,,681,0.27,85.3,42.4,
DAVIS.A,20050710,2359,0.00,,87,55,,,,,,,77,71,,686,0.26,87.0,33.6,
DAVIS.A,20050711,2359,0.00,,93,59,,,,,,,79,72,,688,0.28,87.3,35.5,
DAVIS.A,20050712,2359,0.00,,99,62,,,,,,,80,73,,690,0.28,78.5,23.3,
DAVIS.A,20050713,2359,0.00,,100,63,,,,,,,80,67,,685,0.29,77.5,22.7,
DAVIS.A,20050714,2359,0.00,,101,61,,,,,,,74,63,,682,0.29,89.6,21.3,
DAVIS.A,20050715,2359,0.00,,102,64,,,,,,,77,70,,683,0.29,70.1,20.4,
DAVIS.A,20050716,2359,0.00,,103,60,,,,,,,78,72,,690,0.29,77.7,17.7,
DAVIS.A,20050717,2359,0.00,,102,63,,,,,,,79,73,,687,0.29,73.1,23.5,
DAVIS.A,20050718,2359,0.00,,95,59,,,,,,,74,66,,677,0.27,89.3,35.4,
DAVIS.A,20050719,2359,0.00,,93,58,,,,,,,76,70,,678,0.26,84.9,34.4,
DAVIS.A,20050720,2359,0.00,,99,55,,,,,,,77,71,,706,0.27,85.8,19.7,
DAVIS.A,20050721,2359,0.00,,88,61,,,,,,,75,72,,409,0.20,69.3,31.1,
DAVIS.A,20050722,2359,0.00,,93,56,,,,,,,76,70,,706,0.25,78.3,16.5,
DAVIS.A,20050723,2359,0.00,,102,58,,,,,,,77,71,,702,0.30,80.8,16.4,
DAVIS.A,20050724,2359,0.00,,100,62,,,,,,,78,73,,688,0.30,71.1,23.5,
DAVIS.A,20050725,2359,0.00,,99,58,,,,,,,78,73,,689,0.27,82.0,19.1,
DAVIS.A,20050726,2359,0.00,,99,59,,,,,,,78,73,,677,0.29,77.0,19.2,
DAVIS.A,20050727,2359,0.00,,95,56,,,,,,,78,73,,680,0.27,81.1,22.8,
DAVIS.A,20050728,2359,0.00,,94,57,,,,,,,77,73,,641,0.27,75.8,23.4,
DAVIS.A,20050729,2359,0.00,,96,60,,,,,,,77,73,,633,0.28,67.7,22.7,
DAVIS.A,20050730,2359,0.00,,98,59,,,,,,,78,73,,655,0.27,74.2,24.2,
DAVIS.A,20050731,2359,0.00,,99,58,,,,,,,78,73,,675,0.28,79.8,18.1,
DAVIS.A,20050801,2359,0.00,,101,57,,,,,,,77,66,,690,0.29,82.0,10.8,
DAVIS.A,20050802,2359,0.00,,93,54,,,,,,,72,63,,665,0.26,86.6,18.5,
DAVIS.A,20050803,2359,0.00,,94,53,,,,,,,74,69,,661,0.27,86.5,19.7,
DAVIS.A,20050804,2359,0.00,,98,57,,,,,,,75,70,,654,0.26,83.4,20.4,
DAVIS.A,20050805,2359,0.00,,100,59,,,,,,,76,67,,658,0.26,73.7,17.6,
DAVIS.A,20050806,2359,0.00,,103,57,,,,,,,72,60,,647,0.27,87.8,11.3,
DAVIS.A,20050807,2359,0.00,,101,60,,,,,,,74,69,,636,0.27,76.7,17.9,
DAVIS.A,20050808,2359,0.00,,92,60,,,,,,,74,70,,573,0.23,74.8,31.1,
DAVIS.A,20050809,2359,0.00,,99,58,,,,,,,75,70,,641,0.26,80.2,22.2,
DAVIS.A,20050810,2359,0.00,,95,56,,,,,,,75,70,,650,0.26,82.3,21.0,
DAVIS.A,20050811,2359,0.00,,98,53,,,,,,,75,70,,640,0.26,83.3,19.4,
DAVIS.A,20050812,2359,0.00,,98,57,,,,,,,76,71,,641,0.27,77.4,21.9,
DAVIS.A,20050813,2359,0.00,,82,54,,,,,,,74,70,,552,0.20,81.5,41.4,
DAVIS.A,20050814,2359,0.00,,85,54,,,,,,,73,69,,613,0.23,85.9,38.1,
DAVIS.A,20050815,2359,0.00,,81,56,,,,,,,72,69,,546,0.23,79.4,37.0,
DAVIS.A,20050816,2359,0.00,,94,62,,,,,,,74,70,,579,0.25,75.5,23.5,
DAVIS.A,20050817,2359,0.00,,90,56,,,,,,,74,62,,608,0.25,81.7,23.8,
DAVIS.A,20050818,2359,0.00,,80,54,,,,,,,72,71,,611,0.23,85.8,46.7,
DAVIS.A,20050819,2359,0.00,,83,53,,,,,,,72,70,,609,0.22,88.5,25.7,
DAVIS.A,20050820,2359,0.00,,89,51,,,,,,,71,66,,609,0.23,86.6,27.0,
DAVIS.A,20050821,2359,0.00,,92,54,,,,,,,72,67,,613,0.24,83.5,25.8,
DAVIS.A,20050822,2359,0.00,,95,50,,,,,,,73,68,,610,0.24,86.7,23.1,
DAVIS.A,20050823,2359,0.00,,95,55,,,,,,,74,69,,610,0.25,81.6,14.9,
DAVIS.A,20050824,2359,0.00,,89,53,,,,,,,73,69,,607,0.26,83.4,21.3,
DAVIS.A,20050825,2359,0.00,,90,53,,,,,,,73,68,,602,0.24,79.3,12.1,
DAVIS.A,20050826,2359,0.00,,95,52,,,,,,,73,68,,606,0.25,72.4,11.4,
DAVIS.A,20050827,2359,0.00,,98,55,,,,,,,74,69,,586,0.25,72.8,15.0,
DAVIS.A,20050828,2359,0.00,,98,57,,,,,,,74,70,,601,0.26,69.9,11.2,
DAVIS.A,20050829,2359,0.00,,91,55,,,,,,,74,70,,589,0.23,82.0,17.2,
DAVIS.A,20050830,2359,0.00,,93,65,,,,,,,73,69,,587,0.36,33.3,12.8,
DAVIS.A,20050831,2359,0.00,,98,59,,,,,,,74,62,,581,0.26,60.1,10.0,
DAVIS.A,20050901,2359,0.00,,92,53,,,,,,,67,58,,569,0.23,85.5,19.4,
DAVIS.A,20050902,2359,0.00,,87,52,,,,,,,68,64,,574,0.21,83.6,27.1,
DAVIS.A,20050903,2359,0.00,,87,51,,,,,,,69,64,,568,0.22,88.3,27.6,
DAVIS.A,20050904,2359,0.00,,83,52,,,,,,,69,64,,552,0.19,84.0,35.0,
DAVIS.A,20050905,2359,0.00,,87,50,,,,,,,70,65,,554,0.20,82.7,22.5,
DAVIS.A,20050906,2359,0.00,,86,51,,,,,,,69,66,,551,0.21,84.4,19.4,
DAVIS.A,20050907,2359,0.00,,84,48,,,,,,,69,65,,544,0.19,87.1,27.5,
DAVIS.A,20050908,2359,0.00,,78,50,,,,,,,68,65,,536,0.20,85.9,38.4,
DAVIS.A,20050909,2359,0.00,,74,54,,,,,,,67,65,,524,0.19,83.7,48.6,
DAVIS.A,20050910,2359,0.00,,76,50,,,,,,,67,60,,481,0.17,88.0,36.3,
DAVIS.A,20050911,2359,0.00,,76,45,,,,,,,63,55,,531,0.17,91.1,29.9,
DAVIS.A,20050912,2359,0.00,,78,44,,,,,,,64,60,,520,0.16,88.1,27.7,
DAVIS.A,20050913,2359,0.00,,78,43,,,,,,,64,61,,522,0.17,88.2,27.5,
